id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,sucursal,canal,medio_pago
V001650,02/08/2025,C1484,P0001,1,22540,0,Ecommerce,Online,Mercado Pago
V001650,02/08/2025,C1484,P0195,2,27950,0,Ecommerce,Online,Débito
V001650,02/08/2025,C1484,P0076,1,51530,0,Ecommerce,Online,Débito
V001651,26/05/2026,,P0017,1,32420,0,City Bell,Local,QR
V001652,01/09/2025,C1764,P0045,1,58960,0,Ecommerce,Online,Mercado Pago
V001653,15/09/2025,C1295,P0062,1,30290,0.05,Ecommerce,Online,Débito
V001653,15/09/2025,C1295,P0026,1,12670,0.05,Ecommerce,Online,Transferencia
V001653,15/09/2025,C1295,P0084,1,4890,0,Ecommerce,Online,Transferencia
V001653,15/09/2025,C1295,P0060,1,55140,0.2,Ecommerce,Online,Débito
V001654,28/07/2026,C0775,P0031,1,33460,0.1,Los Hornos,Local,Débito
V001654,28/07/2026,C0775,P0140,1,71520,0,Los Hornos,Local,Crédito
V001655,11/12/2025,C1162,P0035,1,8170,0,City Bell,Local,Transferencia
V001655,11/12/2025,C1162,P0089,1,6490,0.2,City Bell,Local,Efectivo
V001655,11/12/2025,C1162,P0014,1,46770,0,City Bell,Local,Crédito
V001655,11/12/2025,C1162,P0001,1,24360,0,City Bell,Local,Transferencia
V001656,19/03/2025,C1140,P0179,1,26040,0,Centro,Local,QR
V001656,19/03/2025,C1140,P0110,1,15090,0.2,Centro,Local,Débito
V001656,19/03/2025,C1140,P0016,1,66120,0,Centro,Local,Transferencia
V001656,19/03/2025,C1140,P0042,1,33100,0,Centro,Local,QR
V001657,23/02/2025,C1329,P0050,1,34970,0,Centro,Local,Transferencia
V001657,23/02/2025,C1329,P0009,1,9570,0,Centro,Local,Transferencia
V001657,23/02/2025,C1329,P0010,1,4500,0,Centro,Local,QR
V001658,21/03/2025,C0026,P0007,1,18940,0,Ecommerce,Online,Mercado Pago
V001658,21/03/2025,C0026,P0006,1,50970,0,Ecommerce,Online,Mercado Pago
V001659,06/05/2025,C1189,P0121,2,15530,0,Centro,Local,Crédito
V001659,06/05/2025,C1189,P0008,1,42870,0,Centro,Local,Efectivo
V001660,01/11/2025,C0837,P0078,4,51560,0,City Bell,Local,Crédito
V001660,01/11/2025,C0837,P0189,1,6800,0.1,City Bell,Local,Débito
V001660,01/11/2025,C0837,P0018,1,12660,0,City Bell,Local,Crédito
V001660,01/11/2025,C0837,P0074,3,29710,0,City Bell,Local,Débito
V001661,07/09/2025,C0191,P0132,1,18820,0,Centro,Local,Efectivo
V001661,07/09/2025,C0191,P0046,2,39460,0,Centro,Local,Crédito
V001661,07/09/2025,C0191,P0127,1,13100,0,Centro,Local,Transferencia
V001661,07/09/2025,C0191,P0081,1,9030,0,Centro,Local,QR
V001662,11/04/2025,C0127,P0009,1,9720,0.15,City Bell,Local,Débito
V001663,09/01/2025,C0052,P0062,1,30350,0,Ecommerce,Online,Transferencia
V001664,03/10/2025,C0025,P0002,1,7210,0.1,City Bell,Local,Débito
V001664,03/10/2025,C0025,P0027,1,20240,0,City Bell,Local,Crédito
V001665,11/06/2026,C0823,P0089,1,6270,0,Centro,Local,QR
V001665,11/06/2026,C0823,P0083,2,4870,0,Centro,Local,Transferencia
V001665,11/06/2026,C0823,P0168,1,3090,0,Centro,Local,Crédito
V001665,11/06/2026,C0823,P0119,3,7270,0,Centro,Local,Efectivo
V001666,02/03/2025,C1754,P0014,1,47880,0,Los Hornos,Local,Débito
V001666,02/03/2025,C1754,P0104,2,5870,0,Los Hornos,Local,Efectivo
V001667,25/06/2026,C0307,P0053,2,18260,0.1,Centro,Local,Débito
V001667,25/06/2026,C0307,P0116,2,3810,0.05,Centro,Local,Efectivo
V001667,25/06/2026,C0307,P0025,1,32620,0,Centro,Local,QR
V001668,30/06/2026,C1647,P0045,4,55350,0,Centro,Local,Transferencia
V001668,30/06/2026,C1647,P0159,1,57980,0,Centro,Local,Efectivo
V001668,30/06/2026,C1647,P0103,1,2760,0,Centro,Local,Crédito
V001668,30/06/2026,C1647,P0105,1,3080,0,Centro,Local,Efectivo
V001669,12/11/2025,C0603,P0063,3,14970,0.15,Los Hornos,Local,Crédito
V001669,12/11/2025,C0603,P0188,3,14460,0,Los Hornos,Local,Efectivo
V001669,12/11/2025,C0603,P0101,1,5040,0,Los Hornos,Local,Transferencia
V001669,12/11/2025,C0603,P0123,2,19730,0.05,Los Hornos,Local,Transferencia
V001670,22/11/2025,C1969,P0022,1,6340,0.05,Centro,Local,Efectivo
V001670,22/11/2025,C1969,P0023,4,52670,0,Centro,Local,Transferencia
V001670,22/11/2025,C1969,P0106,1,4590,0.05,Centro,Local,Débito
V001670,22/11/2025,C1969,P0067,1,56680,0,Centro,Local,Efectivo
V001671,25/01/2025,C1149,P0094,1,3080,0,Ecommerce,Online,Mercado Pago
V001672,03/11/2025,C0803,P0130,1,11040,0.05,City Bell,Local,Efectivo
V001672,03/11/2025,C0803,P0013,1,58540,0.15,City Bell,Local,Transferencia
V001672,03/11/2025,C0803,P0090,2,9670,0.1,City Bell,Local,Efectivo
V001672,03/11/2025,C0803,P0112,1,14230,0.1,City Bell,Local,Transferencia
V001673,04/09/2025,,P0169,1,56470,0.05,Centro,Local,Efectivo
V001673,04/09/2025,,P0157,1,34650,0,Centro,Local,QR
V001673,04/09/2025,,P0172,1,18670,0,Centro,Local,Transferencia
V001673,04/09/2025,,P0188,3,14680,0.15,Centro,Local,Efectivo
V001674,04/07/2025,C1754,P0054,1,22420,0,Ecommerce,Online,Crédito
V001674,04/07/2025,C1754,P0034,1,49890,0.05,Ecommerce,Online,Débito
V001675,12/03/2026,C0215,P0170,2,19990,0,Centro,Local,Débito
V001675,12/03/2026,C0215,P0049,1,60900,0,Centro,Local,Crédito
V001676,26/08/2026,C0162,P0185,1,20730,0,Centro,Local,Crédito
V001676,26/08/2026,C0162,P0005,1,21670,0,Centro,Local,Débito
V001677,27/01/2025,C0812,P0043,1,39750,0.05,Ecommerce,Online,Transferencia
V001677,27/01/2025,C0812,P0036,1,50540,0,Ecommerce,Online,Débito
V001678,16/03/2026,C0137,P0061,2,50440,0.1,City Bell,Local,Crédito
V001679,01/01/2025,C1723,P0192,3,24110,0.05,Los Hornos,Local,Débito
V001679,01/01/2025,C1723,P0022,3,6620,0,Los Hornos,Local,Débito
V001679,01/01/2025,C1723,P0058,4,16010,0.05,Los Hornos,Local,Crédito
V001680,10/12/2025,C0074,P0089,1,6410,0,Ecommerce,Online,Débito
V001681,29/04/2025,C1886,P0007,2,20350,0.1,City Bell,Local,Transferencia
V001681,29/04/2025,C1886,P0003,1,24260,0,City Bell,Local,QR
V001682,20/09/2025,C1412,P0159,1,65020,0,Centro,Local,Crédito
V001683,16/01/2025,C1938,P0001,1,23660,0,City Bell,Local,Débito
V001683,16/01/2025,C1938,P0166,2,33800,0.2,City Bell,Local,Transferencia
V001683,16/01/2025,C1938,P0132,1,19170,0,City Bell,Local,QR
V001683,16/01/2025,C1938,P0029,3,42150,0,City Bell,Local,QR
V001684,29/09/2025,C1993,P0141,1,58500,0,Los Hornos,Local,Efectivo
V001684,29/09/2025,C1993,P0039,1,67410,0,Los Hornos,Local,Débito
V001684,29/09/2025,C1993,P0126,1,20090,0,Los Hornos,Local,QR
V001685,31/07/2026,C0201,P0001,1,22230,0,City Bell,Local,Efectivo
V001685,31/07/2026,C0201,P0016,1,71950,0.1,City Bell,Local,Transferencia
V001685,31/07/2026,C0201,P0003,1,24010,0,City Bell,Local,Crédito
V001686,08/01/2025,C0583,P0127,1,13290,0,Ecommerce,Online,Transferencia
V001686,08/01/2025,C0583,P0186,1,9970,0,Ecommerce,Online,Crédito
V001686,08/01/2025,C0583,P0005,1,23730,0.1,Ecommerce,Online,Crédito
V001686,08/01/2025,C0583,P0094,2,3030,0,Ecommerce,Online,Crédito
V001687,22/02/2026,C0928,P0166,1,34590,0,Centro,Local,Débito
V001687,22/02/2026,C0928,P0114,1,8700,0.1,Centro,Local,Efectivo
V001687,22/02/2026,C0928,P0003,2,25230,0,Centro,Local,Crédito
V001687,22/02/2026,C0928,P0025,1,33990,0.05,Centro,Local,Crédito
V001688,06/03/2026,C1997,P0181,2,29990,0,City Bell,Local,Débito
V001688,06/03/2026,C1997,P0080,4,24410,0,City Bell,Local,Transferencia
V001688,06/03/2026,C1997,P0011,3,34960,0,City Bell,Local,Transferencia
V001688,06/03/2026,C1997,P0090,2,9810,0,City Bell,Local,Débito
V001689,01/09/2025,C0027,P0127,1,12910,0,Centro,Local,Efectivo
V001690,20/01/2025,C0030,P0013,4,53080,0,City Bell,Local,QR
V001690,20/01/2025,C0030,P0163,1,60800,0,City Bell,Local,Transferencia
V001691,20/11/2025,C0546,P0146,1,37570,0,Ecommerce,Online,Débito
V001692,24/07/2025,,P0007,1,18280,0.2,Los Hornos,Local,QR
V001693,13/03/2025,C0941,P0192,4,24120,0,Centro,Local,Crédito
V001693,13/03/2025,C0941,P0001,2,22750,0.1,Centro,Local,QR
V001694,05/01/2025,C1099,P0005,3,21950,0,City Bell,Local,QR
V001694,05/01/2025,C1099,P0001,1,22530,0.05,City Bell,Local,Efectivo
V001694,05/01/2025,C1099,P0088,2,10200,0.1,City Bell,Local,Crédito
V001695,03/02/2025,,P0020,4,46020,0,City Bell,Local,Débito
V001696,28/12/2025,C0417,P0001,4,23070,0.1,Centro,Local,Débito
V001696,28/12/2025,C0417,P0004,1,24470,0,Centro,Local,Transferencia
V001697,10/10/2025,,P0029,1,40230,0.15,Centro,Local,Transferencia
V001698,05/09/2025,C0166,P0057,1,19970,0,Centro,Local,QR
V001699,24/02/2026,C0418,P0127,3,13190,0,Centro,Local,QR
V001699,24/02/2026,C0418,P0038,1,12550,0.1,Centro,Local,Crédito
V001700,09/09/2025,C0120,P0015,2,39960,0,Los Hornos,Local,Transferencia
V001700,09/09/2025,C0120,P0001,3,23360,0.05,Los Hornos,Local,QR
V001701,31/05/2026,C1207,P0163,1,63440,0.1,Centro,Local,Débito
V001701,31/05/2026,C1207,P0044,1,19100,0.1,Centro,Local,Efectivo
V001701,31/05/2026,C1207,P0025,1,33240,0.05,Centro,Local,Efectivo
V001702,15/07/2025,C1375,P0043,2,40640,0,Los Hornos,Local,Transferencia
V001702,15/07/2025,C1375,P0125,1,5210,0,Los Hornos,Local,Transferencia
V001702,15/07/2025,C1375,P0020,1,51370,0,Los Hornos,Local,QR
V001703,27/03/2025,C1997,P0075,3,43720,0,Ecommerce,Online,Débito
V001704,01/08/2026,C1542,P0084,1,4800,0,Los Hornos,Local,Efectivo
V001705,02/11/2025,C0552,P0027,1,20190,0,Centro,Local,QR
V001705,02/11/2025,C0552,P0105,1,3240,0.1,Centro,Local,Débito
V001705,02/11/2025,C0552,P0034,3,52090,0,Centro,Local,Débito
V001705,02/11/2025,C0552,P0107,2,9120,0,Centro,Local,Crédito
V001706,17/02/2025,C0367,P0148,1,40110,0,Centro,Local,QR
V001706,17/02/2025,C0367,P0032,1,30510,0,Centro,Local,Crédito
V001706,17/02/2025,C0367,P0008,1,47990,0,Centro,Local,Efectivo
V001706,17/02/2025,C0367,P0040,1,20820,0.15,Centro,Local,Crédito
V001707,31/07/2026,C0389,P0053,3,16660,0.05,Centro,Local,Crédito
V001707,31/07/2026,C0389,P0001,1,23150,0.2,Centro,Local,Efectivo
V001708,17/06/2025,C1222,P0117,1,9030,0.05,Ecommerce,Online,Crédito
V001708,17/06/2025,C1222,P0002,1,7860,0,Ecommerce,Online,Mercado Pago
V001708,17/06/2025,C1222,P0035,1,8470,0,Ecommerce,Online,Débito
V001708,17/06/2025,C1222,P0026,2,14150,0,Ecommerce,Online,Transferencia
V001709,06/07/2026,C1986,P0006,1,48690,0,City Bell,Local,Transferencia
V001709,06/07/2026,C1986,P0015,1,40740,0,City Bell,Local,QR
V001710,05/01/2025,C1868,P0037,1,47640,0,City Bell,Local,Crédito
V001710,05/01/2025,C1868,P0189,2,7150,0,City Bell,Local,QR
V001710,05/01/2025,C1868,P0059,1,44420,0,City Bell,Local,Crédito
V001711,30/03/2026,C1595,P0032,2,27340,0,Ecommerce,Online,Transferencia
V001712,07/04/2025,C0792,P0081,1,10250,0,Centro,Local,Débito
V001712,07/04/2025,C0792,P0001,2,23530,0.1,Centro,Local,Transferencia
V001713,08/05/2025,C0405,P0023,1,56390,0.05,Centro,Local,QR
V001714,05/02/2025,,P0005,1,23390,0,Los Hornos,Local,QR
V001714,05/02/2025,,P0042,1,34410,0.1,Los Hornos,Local,Transferencia
V001715,31/10/2025,C0402,P0026,1,13860,0,Ecommerce,Online,Transferencia
V001715,31/10/2025,C0402,P0035,1,9270,0,Ecommerce,Online,Transferencia
V001715,31/10/2025,C0402,P0001,1,24830,0.1,Ecommerce,Online,Transferencia
V001715,31/10/2025,C0402,P0002,2,7830,0.15,Ecommerce,Online,Mercado Pago
V001716,09/01/2025,C1201,P0062,1,28220,0,Centro,Local,Débito
V001717,07/03/2026,,P0169,1,53080,0,City Bell,Local,QR
V001717,07/03/2026,,P0001,1,23880,0.1,City Bell,Local,Débito
V001717,07/03/2026,,P0021,2,51980,0,City Bell,Local,Efectivo
V001717,07/03/2026,,P0007,1,20540,0,City Bell,Local,Crédito
V001718,15/10/2025,C0346,P0046,1,37020,0.15,Centro,Local,Crédito
V001718,15/10/2025,C0346,P0069,1,64890,0.05,Centro,Local,Crédito
V001719,27/01/2025,C1128,P0015,1,38580,0.1,City Bell,Local,Crédito
V001719,27/01/2025,C1128,P0154,1,5190,0,City Bell,Local,Crédito
V001719,27/01/2025,C1128,P0079,1,42620,0.05,City Bell,Local,Crédito
V001719,27/01/2025,C1128,P0027,1,21200,0.2,City Bell,Local,Efectivo
V001720,17/07/2025,C0170,P0099,1,6690,0,Los Hornos,Local,Transferencia
V001720,17/07/2025,C0170,P0057,1,20990,0,Los Hornos,Local,Débito
V001720,17/07/2025,C0170,P0171,1,51970,0.1,Los Hornos,Local,Transferencia
V001720,17/07/2025,C0170,P0170,3,19340,0,Los Hornos,Local,QR
V001721,24/04/2026,C0785,P0014,1,50020,0,Los Hornos,Local,Efectivo
V001721,24/04/2026,C0785,P0118,2,10830,0,Los Hornos,Local,Débito
V001722,25/06/2025,C0076,P0183,2,38770,0,Centro,Local,QR
V001723,23/02/2026,C1260,P0189,1,6720,0.2,Centro,Local,Crédito
V001723,23/02/2026,C1260,P0121,1,15450,0.05,Centro,Local,Débito
V001723,23/02/2026,C1260,P0061,1,48500,0.15,Centro,Local,Débito
V001723,23/02/2026,C1260,P0051,3,22040,0.05,Centro,Local,Efectivo
V001724,23/03/2025,C1480,P0005,2,22440,0.15,Centro,Local,Débito
V001724,23/03/2025,C1480,P0001,1,25090,0.05,Centro,Local,QR
V001724,23/03/2025,C1480,P0003,3,24850,0,Centro,Local,Efectivo
V001724,23/03/2025,C1480,P0164,1,18300,0,Centro,Local,Transferencia
V001725,06/06/2026,C1949,P0195,2,27650,0,Ecommerce,Online,Transferencia
V001725,06/06/2026,C1949,P0001,2,25380,0,Ecommerce,Online,Crédito
V001725,06/06/2026,C1949,P0013,3,58700,0.05,Ecommerce,Online,Débito
V001726,15/07/2025,C0687,P0132,1,19270,0.1,Ecommerce,Online,Mercado Pago
V001726,15/07/2025,C0687,P0078,2,50050,0,Ecommerce,Online,Mercado Pago
V001726,15/07/2025,C0687,P0004,4,27080,0,Ecommerce,Online,Crédito
V001726,15/07/2025,C0687,P0046,1,40990,0,Ecommerce,Online,Débito
V001727,26/03/2025,C1375,P0037,3,50180,0,Centro,Local,Efectivo
V001728,05/01/2025,C0318,P0156,1,52230,0,City Bell,Local,Débito
V001728,05/01/2025,C0318,P0160,1,48800,0.15,City Bell,Local,QR
V001729,17/08/2025,C0603,P0098,3,7250,0,Ecommerce,Online,Mercado Pago
V001729,17/08/2025,C0603,P0177,1,19940,0,Ecommerce,Online,Transferencia
V001729,17/08/2025,C0603,P0040,1,21560,0,Ecommerce,Online,Débito
V001730,02/07/2026,C0890,P0095,2,7680,0,Ecommerce,Online,Transferencia
V001730,02/07/2026,C0890,P0175,2,53810,0.1,Ecommerce,Online,Transferencia
V001731,29/03/2025,C0674,P0073,1,56170,0.1,Centro,Local,Débito
V001731,29/03/2025,C0674,P0175,1,53630,0,Centro,Local,Efectivo
V001731,29/03/2025,C0674,P0057,1,20780,0,Centro,Local,Transferencia
V001731,29/03/2025,C0674,P0004,1,26270,0.05,Centro,Local,Débito
V001732,23/07/2026,C1580,P0157,3,35510,0.05,Los Hornos,Local,Crédito
V001733,01/02/2026,C1896,P0179,2,24920,0,Centro,Local,Transferencia
V001733,01/02/2026,C1896,P0057,3,21090,0.05,Centro,Local,Efectivo
V001733,01/02/2026,C1896,P0080,1,22600,0.1,Centro,Local,QR
V001733,01/02/2026,C1896,P0013,2,57220,0.15,Centro,Local,Efectivo
V001734,15/06/2026,C1062,P0012,2,22180,0,Ecommerce,Online,Débito
V001734,15/06/2026,C1062,P0001,2,22680,0,Ecommerce,Online,Mercado Pago
V001734,15/06/2026,C1062,P0110,2,14990,0.05,Ecommerce,Online,Crédito
V001735,03/05/2025,C0350,P0015,1,40830,0,City Bell,Local,Efectivo
V001735,03/05/2025,C0350,P0149,1,67980,0.05,City Bell,Local,Crédito
V001735,03/05/2025,C0350,P0048,1,48670,0,City Bell,Local,Efectivo
V001736,13/07/2026,C0201,P0198,1,9880,0.05,Ecommerce,Online,Mercado Pago
V001737,10/08/2026,C1595,P0155,3,36330,0,Ecommerce,Online,Débito
V001738,26/08/2026,C0080,P0198,2,9870,0,City Bell,Local,QR
V001739,03/06/2025,C0823,P0001,1,24590,0,Centro,Local,Débito
V001739,03/06/2025,C0823,P0165,1,80950,0,Centro,Local,Crédito
V001739,03/06/2025,C0823,P0107,2,9840,0,Centro,Local,Efectivo
V001739,03/06/2025,C0823,P0050,3,37230,0,Centro,Local,Crédito
V001740,25/10/2025,C0956,P0057,1,22700,0,City Bell,Local,Débito
V001740,25/10/2025,C0956,P0025,4,32290,0.2,City Bell,Local,QR
V001740,25/10/2025,C0956,P0135,1,5040,0,City Bell,Local,Crédito
V001741,16/04/2025,C1102,P0167,4,53470,0,Ecommerce,Online,Crédito
V001741,16/04/2025,C1102,P0110,1,17000,0,Ecommerce,Online,Débito
V001742,12/04/2025,C1642,P0142,1,65190,0.1,Ecommerce,Online,Mercado Pago
V001743,14/02/2026,C1054,P0136,1,67380,0,Centro,Local,QR
V001743,14/02/2026,C1054,P0017,2,31200,0,Centro,Local,Efectivo
V001743,14/02/2026,C1054,P0031,2,36800,0.1,Centro,Local,Débito
V001743,14/02/2026,C1054,P0041,3,50440,0,Centro,Local,Débito
V001744,29/11/2025,C1946,P0010,2,4880,0,Los Hornos,Local,Débito
V001744,29/11/2025,C1946,P0001,1,22720,0,Los Hornos,Local,QR
V001744,29/11/2025,C1946,P0032,4,30200,0.1,Los Hornos,Local,Crédito
V001745,23/09/2025,C0716,P0147,2,49790,0.05,Los Hornos,Local,Transferencia
V001745,23/09/2025,C0716,P0006,1,52380,0,Los Hornos,Local,QR
V001746,27/11/2025,C0807,P0147,1,56060,0,Centro,Local,QR
V001746,27/11/2025,C0807,P0138,1,5220,0,Centro,Local,Débito
V001746,27/11/2025,C0807,P0003,1,25930,0,Centro,Local,Débito
V001746,27/11/2025,C0807,P0033,1,47010,0.1,Centro,Local,Efectivo
V001747,26/07/2025,C0569,P0011,1,35620,0,City Bell,Local,Transferencia
V001747,26/07/2025,C0569,P0145,1,56610,0,City Bell,Local,Transferencia
V001748,07/03/2025,C0361,P0129,2,5120,0,Centro,Local,Débito
V001748,07/03/2025,C0361,P0062,1,29050,0.05,Centro,Local,Efectivo
V001748,07/03/2025,C0361,P0009,1,8930,0,Centro,Local,Débito
V001748,07/03/2025,C0361,P0032,1,27930,0,Centro,Local,Crédito
V001749,28/03/2025,C0375,P0001,2,23980,0,Centro,Local,QR
V001749,28/03/2025,C0375,P0139,2,30520,0,Centro,Local,Débito
V001749,28/03/2025,C0375,P0003,3,26110,0.05,Centro,Local,Efectivo
V001749,28/03/2025,C0375,P0023,1,55450,0,Centro,Local,Efectivo
V001750,06/02/2026,C1282,P0016,1,64790,0,Los Hornos,Local,Débito
V001750,06/02/2026,C1282,P0049,1,61130,0,Los Hornos,Local,Crédito
V001751,12/03/2026,C0579,P0064,1,31620,0.1,Centro,Local,Débito
V001751,12/03/2026,C0579,P0029,1,38680,0,Centro,Local,Crédito
V001751,12/03/2026,C0579,P0102,1,4450,0.1,Centro,Local,QR
V001751,12/03/2026,C0579,P0159,2,61630,0.1,Centro,Local,Débito
V001752,08/02/2026,C1951,P0157,1,35670,0,Ecommerce,Online,Débito
V001752,08/02/2026,C1951,P0152,1,52150,0.1,Ecommerce,Online,Mercado Pago
V001753,18/06/2026,C1497,P0183,1,37950,0,Ecommerce,Online,Mercado Pago
V001754,15/08/2026,C0405,P0009,3,8570,0,City Bell,Local,Crédito
V001755,21/07/2025,C0223,P0042,1,33920,0.05,Los Hornos,Local,Efectivo
V001755,21/07/2025,C0223,P0046,1,39040,0.05,Los Hornos,Local,QR
V001756,13/06/2026,C1400,P0095,1,8060,0,Centro,Local,Débito
V001757,12/07/2025,C1861,P0073,1,62080,0,Centro,Local,Efectivo
V001757,12/07/2025,C1861,P0162,1,35800,0,Centro,Local,Transferencia
V001757,12/07/2025,C1861,P0171,1,49220,0,Centro,Local,Efectivo
V001757,12/07/2025,C1861,P0006,1,51390,0,Centro,Local,Transferencia
V001758,10/03/2025,C1061,P0136,2,68750,0,Ecommerce,Online,Mercado Pago
V001758,10/03/2025,C1061,P0159,1,65120,0,Ecommerce,Online,Débito
V001759,31/07/2025,C0776,P0053,1,17550,0,City Bell,Local,Efectivo
V001759,31/07/2025,C0776,P0028,1,30820,0.05,City Bell,Local,QR
V001759,31/07/2025,C0776,P0033,2,50280,0,City Bell,Local,Crédito
V001760,04/01/2025,C0365,P0114,2,8020,0.05,Los Hornos,Local,Efectivo
V001761,09/07/2026,,P0002,2,7820,0,Centro,Local,Transferencia
V001761,09/07/2026,,P0044,1,17330,0,Centro,Local,Transferencia
V001762,08/06/2025,C0019,P0033,1,48850,0,Los Hornos,Local,Débito
V001762,08/06/2025,C0019,P0013,1,56580,0,Los Hornos,Local,Efectivo
V001762,08/06/2025,C0019,P0153,1,35300,0,Los Hornos,Local,Efectivo
V001763,07/12/2025,C0631,P0073,3,54400,0,Ecommerce,Online,Transferencia
V001763,07/12/2025,C0631,P0007,1,20740,0,Ecommerce,Online,Mercado Pago
V001763,07/12/2025,C0631,P0001,1,22690,0.15,Ecommerce,Online,Débito
V001763,07/12/2025,C0631,P0084,1,4780,0.05,Ecommerce,Online,Mercado Pago
V001764,27/08/2026,C0239,P0031,1,34470,0.05,Ecommerce,Online,Mercado Pago
V001764,27/08/2026,C0239,P0073,1,54410,0.1,Ecommerce,Online,Débito
V001765,03/05/2026,C0359,P0015,1,36410,0,Los Hornos,Local,Transferencia
V001765,03/05/2026,C0359,P0006,1,50190,0,Los Hornos,Local,Crédito
V001765,03/05/2026,C0359,P0035,1,8130,0,Los Hornos,Local,Débito
V001766,10/10/2025,C0671,P0171,2,53970,0.05,Centro,Local,Transferencia
V001766,10/10/2025,C0671,P0044,1,18850,0,Centro,Local,Crédito
V001767,12/07/2025,C1401,P0015,1,39260,0,Centro,Local,Transferencia
V001767,12/07/2025,C1401,P0035,3,8990,0.05,Centro,Local,Crédito
V001768,19/03/2026,,P0001,1,25560,0.05,Ecommerce,Online,Transferencia
V001768,19/03/2026,,P0145,2,54030,0.05,Ecommerce,Online,Crédito
V001768,19/03/2026,,P0025,2,32790,0,Ecommerce,Online,Débito
V001768,19/03/2026,,P0137,1,47320,0.2,Ecommerce,Online,Mercado Pago
V001769,18/09/2025,,P0049,1,67830,0.05,Ecommerce,Online,Débito
V001769,18/09/2025,,P0008,1,47910,0,Ecommerce,Online,Transferencia
V001769,18/09/2025,,P0026,1,13600,0.1,Ecommerce,Online,Transferencia
V001769,18/09/2025,,P0006,1,52970,0,Ecommerce,Online,Mercado Pago
V001770,09/06/2026,C1762,P0068,1,32420,0.15,Centro,Local,Crédito
V001770,09/06/2026,C1762,P0155,2,34310,0,Centro,Local,Débito
V001770,09/06/2026,C1762,P0123,1,19110,0.1,Centro,Local,QR
V001770,09/06/2026,C1762,P0074,2,31000,0.2,Centro,Local,Efectivo
V001771,18/04/2026,C0512,P0021,4,50090,0,City Bell,Local,Débito
V001771,18/04/2026,C0512,P0006,2,49210,0.15,City Bell,Local,Efectivo
V001772,13/09/2025,C1579,P0029,2,41920,0,Los Hornos,Local,Efectivo
V001772,13/09/2025,C1579,P0006,2,50560,0,Los Hornos,Local,Débito
V001773,28/07/2026,C0361,P0191,1,11930,0.1,Ecommerce,Online,Mercado Pago
V001774,27/12/2025,C1650,P0096,1,9200,0.1,Ecommerce,Online,Débito
V001774,27/12/2025,C1650,P0030,1,21980,0.05,Ecommerce,Online,Transferencia
V001774,27/12/2025,C1650,P0055,1,33020,0.05,Ecommerce,Online,Crédito
V001774,27/12/2025,C1650,P0040,2,21620,0,Ecommerce,Online,Transferencia
V001775,06/12/2025,C0826,P0160,1,53090,0,Centro,Local,Crédito
V001775,06/12/2025,C0826,P0183,1,34530,0,Centro,Local,Efectivo
V001775,06/12/2025,C0826,P0190,1,14100,0,Centro,Local,QR
V001776,05/06/2026,C0549,P0113,1,13720,0.15,Centro,Local,QR
V001776,05/06/2026,C0549,P0176,1,13280,0.05,Centro,Local,Débito
V001777,05/07/2026,C1901,P0191,2,11510,0,Ecommerce,Online,Crédito
V001778,04/08/2026,C1355,P0028,1,31280,0.05,Centro,Local,Transferencia
V001779,21/05/2026,C0693,P0002,1,7280,0,City Bell,Local,QR
V001779,21/05/2026,C0693,P0054,1,23240,0.1,City Bell,Local,Transferencia
V001779,21/05/2026,C0693,P0055,2,34410,0.05,City Bell,Local,QR
V001780,11/07/2026,C1297,P0021,1,49990,0,Ecommerce,Online,Crédito
